time,power,trend,season,residual
2022/3/10,24977,29603.54937,-3963.008537,-663.540828
2022/3/10,23814,29606.55805,-5117.460424,-675.097627
2022/3/11,23701,29608.74061,-5308.231325,-599.509284
2022/3/11,23986,29609.92644,-4856.220952,-767.705485
2022/3/11,23605,29609.97495,-5220.858755,-784.116199
2022/3/11,22836,29608.77431,-5832.301707,-940.472604
2022/3/11,22218,29606.23825,-6391.57301,-996.665243
2022/3/11,21899,29602.30522,-6683.064788,-1020.240428
2022/3/11,21419,29596.93512,-7093.258436,-1084.676684
2022/3/11,21018,29590.10716,-7462.226508,-1109.880656
2022/3/11,20674,29581.81672,-7736.647514,-1171.169204
2022/3/11,20983,29572.07035,-7592.659138,-996.41121
2022/3/11,21565,29560.88189,-7041.186904,-954.694982
2022/3/11,22689,29548.27279,-6059.787194,-799.485599
2022/3/11,25228,29534.27447,-3909.505565,-396.76891
2022/3/11,27322,29518.9297,-2260.647139,63.71744
2022/3/11,29881,29502.29366,-142.470943,521.177286
2022/3/11,30942,29484.42513,792.599556,664.975313
2022/3/11,31762,29465.37629,1608.80657,687.817142
2022/3/11,31832,29445.18594,1833.380466,553.4336
2022/3/11,32161,29423.87749,2221.820072,515.302443
2022/3/11,32018,29401.45769,1991.361467,625.180845
2022/3/11,31749,29377.91415,1512.019826,859.066024
2022/3/11,31773,29353.22189,1223.867834,1195.910279
2022/3/11,31907,29327.34832,985.667469,1593.98421
2022/3/11,32144,29300.24971,856.494988,1987.255303
2022/3/11,32474,29271.86525,1082.787335,2119.347413
2022/3/11,32222,29242.11254,1028.842259,1951.045203
2022/3/11,32407,29210.87398,935.071945,2261.054073
2022/3/11,32424,29177.98894,853.193212,2392.817852
2022/3/11,32563,29143.25685,943.951908,2475.791239
2022/3/11,32557,29106.44081,1139.615569,2310.943618
2022/3/11,32685,29067.26868,1665.626653,1952.104662
2022/3/11,33133,29025.4423,2502.244599,1605.313104
2022/3/11,33871,28980.64819,3884.457714,1005.894094
2022/3/11,34825,28932.57079,5388.962733,503.466477
2022/3/11,35811,28880.91312,6945.812742,-15.725859
2022/3/11,36393,28825.40932,7846.757504,-279.166822
2022/3/11,36898,28765.83895,8692.988875,-560.82783
2022/3/11,36585,28702.04528,8782.893322,-899.938606
2022/3/11,35519,28633.95123,7903.918552,-1018.869783
2022/3/11,34393,28561.56699,6755.888471,-924.455458
2022/3/11,33338,28484.98732,5512.605581,-659.592897
2022/3/11,32086,28404.38709,4220.809874,-539.196968
2022/3/11,30694,28320.00764,2659.988348,-285.995987
2022/3/11,29268,28232.14339,1191.273304,-155.416698
2022/3/11,27726,28141.1287,-422.010827,6.882124
2022/3/11,26300,28047.3295,-1928.097949,180.76845
2022/3/11,24926,27951.13316,-3360.431005,335.297842
2022/3/11,23780,27852.94705,-4419.331799,346.384754
2022/3/12,23518,27753.19788,-4585.377038,350.179161
2022/3/12,23945,27652.32889,-4162.995382,455.666495
2022/3/12,23420,27550.79937,-4556.853607,426.054236
2022/3/12,22852,27449.07993,-5194.431218,597.351289
2022/3/12,22299,27347.64371,-5705.23889,656.595181
2022/3/12,21835,27246.95641,-6068.157254,656.200842
2022/3/12,21366,27147.46666,-6490.085275,708.618613
2022/3/12,20923,27049.59664,-6938.39087,811.794232
2022/3/12,20664,26953.73187,-7178.43203,888.700165
2022/3/12,20601,26860.21491,-7121.927412,862.712501
2022/3/12,21004,26769.33663,-6648.637968,883.301334
2022/3/12,21524,26681.32765,-5800.66041,643.332764
2022/3/12,22884,26596.35833,-3974.601487,262.243157
2022/3/12,23708,26514.54259,-2639.780371,-166.762218
2022/3/12,25029,26435.94269,-853.228281,-553.714411
2022/3/12,25545,26360.56775,-78.901003,-736.666748
2022/3/12,26160,26288.35937,721.195696,-849.555063
2022/3/12,26595,26219.17094,1131.742461,-755.913404
2022/3/12,27084,26152.75922,1532.277732,-601.036949
2022/3/12,26904,26088.79697,1386.859635,-571.656604
2022/3/12,26431,26026.90107,1002.400898,-598.301966
2022/3/12,26003,25966.66972,710.928506,-674.59823
2022/3/12,25279,25907.71262,591.721345,-1220.433966
2022/3/12,24769,25849.67657,559.144053,-1639.820622
2022/3/12,24868,25792.26375,863.581152,-1787.844902
2022/3/12,24537,25735.23715,776.025474,-1974.262623
2022/3/12,24090,25678.43694,674.160126,-2262.597065
2022/3/12,23906,25621.79623,554.684538,-2270.480765
2022/3/12,23656,25565.3509,578.561053,-2487.911952
2022/3/12,23800,25509.24241,734.327642,-2443.570054
2022/3/12,24698,25453.71398,1251.140462,-2006.854439
2022/3/12,25501,25399.09882,2081.346908,-1979.445731
2022/3/12,27204,25345.80051,3412.044938,-1553.845445
2022/3/12,29479,25294.27175,5106.88322,-922.15497
2022/3/12,31661,25244.99135,6721.590454,-305.581806
2022/3/12,33044,25198.44496,7752.319232,93.235807
2022/3/12,34136,25155.10691,8596.930966,383.962121
2022/3/12,34654,25115.42247,8817.749068,720.82846
2022/3/12,33758,25079.78782,7980.824069,697.388113
2022/3/12,32529,25048.5383,6765.701931,714.759771
2022/3/12,31148,25021.94468,5602.805752,523.249571
2022/3/12,29929,25000.21037,4316.080311,612.70932
2022/3/12,28296,24983.47563,2901.945317,410.57905
2022/3/12,27030,24971.82026,1483.200647,574.979089
2022/3/12,25508,24965.27081,-47.26579,589.994977
2022/3/12,24061,24963.80694,-1558.779143,655.972202
2022/3/12,22745,24967.37155,-3042.761977,820.39043
2022/3/12,21879,24975.8726,-4064.885265,968.012665
2022/3/13,21659,24989.18555,-4223.150434,892.964888
2022/3/13,22012,25007.15183,-3775.170312,780.018479
2022/3/13,21558,25029.57454,-4177.108727,705.534183
2022/3/13,20874,25056.22277,-4821.908037,639.685267
2022/3/13,20370,25086.83773,-5258.996798,542.159064
2022/3/13,19955,25121.13743,-5663.412192,497.274764
2022/3/13,19524,25158.82292,-6060.05468,425.231764
2022/3/13,18861,25199.58439,-6510.085738,171.501344
2022/3/13,18589,25243.11089,-6690.743792,36.632904
2022/3/13,18363,25289.0983,-6673.703928,-252.394376
2022/3/13,18542,25337.25874,-6165.641738,-629.617004
2022/3/13,19065,25387.32735,-5304.287027,-1018.040324
2022/3/13,20053,25439.06559,-3517.404256,-1868.661335
2022/3/13,20389,25492.26176,-2139.956622,-2963.305143
2022/3/13,21313,25546.73581,-457.432437,-3776.303372
2022/3/13,21973,25602.35014,241.605571,-3870.955712
2022/3/13,23098,25659.0234,954.193904,-3515.217302
2022/3/13,24348,25716.74762,1271.231394,-2639.979019
2022/3/13,25138,25775.59595,1480.478995,-2118.074939
2022/3/13,25443,25835.71335,1249.021874,-1641.73522
2022/3/13,25532,25897.29943,747.561437,-1112.860872
2022/3/13,25297,25960.58577,307.725114,-971.310887
2022/3/13,25734,26025.80864,199.73279,-491.541431
2022/3/13,26153,26093.18872,100.256642,-40.445365
2022/3/13,26762,26162.91798,392.744577,206.337445
2022/3/13,27009,26235.15073,317.505132,456.344136
2022/3/13,27086,26309.99674,113.424858,662.578401
2022/3/13,26972,26387.51957,-63.616926,648.097353
2022/3/13,27048,26467.73133,-61.9955,642.264169
2022/3/13,27229,26550.58809,137.238689,541.173215
2022/3/13,27739,26635.99074,690.063183,412.946074
2022/3/13,28717,26723.78034,1650.743154,342.476507
2022/3/13,30096,26813.74235,3007.001167,275.256478
2022/3/13,32091,26905.61875,4795.895116,389.486137
2022/3/13,33604,26999.12157,6520.356604,84.521822
2022/3/13,34650,27093.94877,7652.555205,-96.503978
2022/3/13,35506,27189.79582,8571.552598,-255.348415
2022/3/13,35782,27286.36528,8966.210279,-470.57556
2022/3/13,35142,27383.37446,8218.215777,-459.590236
2022/3/13,33869,27480.56231,6947.671528,-559.233843
2022/3/13,32950,27577.68919,5782.391797,-410.080983
2022/3/13,31680,27674.53822,4422.682327,-417.220543
2022/3/13,30723,27770.90599,2997.358234,-45.264219
2022/3/13,29325,27866.59571,1491.766537,-33.362252
2022/3/13,28074,27961.41304,-135.905786,248.492745
2022/3/13,26570,28055.16193,-1739.999978,254.838049
2022/3/13,24922,28147.64465,-3304.229896,78.585248
2022/3/13,23983,28238.66667,-4370.179648,114.512981
2022/3/14,24003,28328.03603,-4556.82505,231.789016
2022/3/14,24608,28415.56319,-4103.700527,296.137338
2022/3/14,24414,28501.06285,-4507.826017,420.763171
2022/3/14,23763,28584.3589,-5160.594428,339.235528
2022/3/14,23555,28665.29215,-5560.985584,450.693431
2022/3/14,23177,28743.73226,-5967.819575,401.087314
2022/3/14,22868,28819.58662,-6344.275453,392.688834
2022/3/14,22584,28892.80993,-6760.615051,451.805121
2022/3/14,22651,28963.41476,-6889.010771,576.596009
2022/3/14,22847,29031.47807,-6857.619068,673.140994
2022/3/14,23714,29097.14471,-6292.640453,909.495742
2022/3/14,25094,29160.62308,-5301.872446,1235.249362
2022/3/14,27607,29222.16293,-3266.108473,1650.945539
2022/3/14,30073,29282.02225,-1577.959218,2368.936972
2022/3/14,32462,29340.43266,300.516339,2821.051004
2022/3/14,33234,29397.57399,1068.956729,2767.469277
2022/3/14,33615,29453.56776,1796.699815,2364.73243
2022/3/14,33121,29508.4856,1973.038304,1639.476091
2022/3/14,32593,29562.35218,2041.61036,989.037461
2022/3/14,31812,29615.14899,1727.731712,469.1193
2022/3/14,30752,29666.82,1130.790851,-45.610855
2022/3/14,29973,29717.27028,633.704356,-377.974641
2022/3/14,29788,29766.3713,607.200064,-585.571362
2022/3/14,29627,29813.97196,446.628028,-633.599991
2022/3/14,29956,29859.905,690.062962,-593.96796
2022/3/14,29878,29903.99772,679.426363,-705.424079
2022/3/14,29599,29946.08192,463.702787,-810.784708
2022/3/14,29295,29985.99351,279.710207,-970.70372
2022/3/14,29329,30023.57505,315.194409,-1009.769458
2022/3/14,29624,30058.68202,567.891242,-1002.573261
2022/3/14,30073,30091.18502,1091.832877,-1110.017894
2022/3/14,31368,30120.97964,2074.60603,-827.58567
2022/3/14,32711,30148.00207,3312.601916,-749.603981
2022/3/14,34337,30172.24095,4929.688966,-764.929917
2022/3/14,36234,30193.73795,6579.684055,-539.422006
2022/3/14,37641,30212.58713,7599.005682,-170.592809
2022/3/14,38731,30228.92858,8425.666657,76.404763
2022/3/14,39520,30242.93644,8824.918801,452.144758
2022/3/14,38931,30254.81021,8137.862195,538.327596
2022/3/14,37561,30264.76325,6838.324345,457.912408
2022/3/14,36503,30273.01866,5615.934938,614.046406
2022/3/14,34993,30279.80352,4151.537812,561.658672
2022/3/14,33447,30285.35037,2666.042131,495.607495
2022/3/14,31847,30289.89762,973.676722,583.425656
2022/3/14,29896,30293.68682,-800.37203,402.685206
2022/3/14,28117,30296.95786,-2513.855147,333.897284
2022/3/14,26391,30299.9377,-4142.458357,233.520656
2022/3/14,25173,30302.83195,-5301.482614,171.650667
2022/3/15,24966,30305.82209,-5486.773596,146.951509
2022/3/15,25515,30309.06598,-5041.403459,247.337476
2022/3/15,25042,30312.70079,-5403.965448,133.264654
2022/3/15,24475,30316.83874,-6049.078943,207.240206
2022/3/15,24147,30321.56158,-6437.574554,263.012974
2022/3/15,23803,30326.91284,-6805.531103,281.618267
2022/3/15,23584,30332.89299,-7157.479662,408.586669
2022/3/15,23292,30339.45625,-7478.139253,430.683006
2022/3/15,23147,30346.50758,-7519.693851,320.18627
2022/3/15,23365,30353.90132,-7401.78331,412.881989
2022/3/15,24147,30361.44257,-6737.36502,522.922448
2022/3/15,25322,30368.89718,-5518.413559,471.51638
2022/3/15,27948,30376.00951,-3084.861658,656.85215
2022/3/15,30298,30382.52689,-947.901121,863.374235
2022/3/15,32475,30388.22166,1325.346083,761.432253
2022/3/15,33291,30392.90777,2228.329234,669.763
2022/3/15,33904,30396.45133,2905.745727,601.802945
2022/3/15,33665,30398.77112,2857.091358,409.137519
2022/3/15,33365,30399.84228,2809.017804,156.139915
2022/3/15,32893,30399.70178,2374.403795,118.894424
2022/3/15,31940,30398.45482,1698.738504,-157.193319
2022/3/15,31410,30396.27621,1200.258784,-186.53499
2022/3/15,31400,30393.41365,1179.368549,-172.782203
2022/3/15,30819,30390.18704,1030.175194,-601.362238
2022/3/15,30706,30386.98924,1220.703925,-901.69316
2022/3/15,30688,30384.27741,1212.259646,-908.537059
2022/3/15,30250,30382.5572,1069.055717,-1201.612915
2022/3/15,30193,30382.3628,930.717349,-1120.080153
2022/3/15,30562,30384.24163,945.029015,-767.270642
2022/3/15,31076,30388.73878,1203.427846,-516.166628
2022/3/15,31724,30396.3821,1722.471562,-394.853661
2022/3/15,32866,30407.6664,2612.071198,-153.737593
2022/3/15,34097,30423.03129,3715.674445,-41.70573
2022/3/15,35483,30442.84209,5111.665981,-71.508075
2022/3/15,37126,30467.3787,6654.479441,4.141856
2022/3/15,37903,30496.82452,7514.129818,-107.954339
2022/3/15,38736,30531.25895,8207.866006,-3.124954
2022/3/15,39060,30570.66244,8581.511303,-92.173741
2022/3/15,38507,30614.92252,7987.403608,-95.326125
2022/3/15,37470,30663.83887,6736.064524,70.096605
2022/3/15,35996,30717.12906,5469.180276,-190.309337
2022/3/15,34534,30774.43626,3965.356502,-205.792759
2022/3/15,32819,30835.3381,2411.087067,-427.42517
2022/3/15,30807,30899.35965,592.77689,-685.136541
2022/3/15,28832,30965.98963,-1276.259111,-857.730523
2022/3/15,27077,31034.69311,-3024.604459,-933.088651
2022/3/15,25617,31104.92461,-4653.049513,-834.8751
2022/3/15,24426,31176.1372,-5874.156483,-875.980713
2022/3/16,24147,31247.78898,-6029.702549,-1071.086433
2022/3/16,24494,31319.35035,-5555.657258,-1269.693094
2022/3/16,24209,31390.30847,-5878.58286,-1302.725605
2022/3/16,23627,31460.17258,-6482.300215,-1350.872361
2022/3/16,23210,31528.48309,-6866.413464,-1452.069629
2022/3/16,22942,31594.81699,-7167.182553,-1485.634432
2022/3/16,22506,31658.79455,-7460.919643,-1691.874903
2022/3/16,22355,31720.08062,-7693.164054,-1671.916562
2022/3/16,22511,31778.38175,-7685.00218,-1582.379571
2022/3/16,22648,31833.44743,-7489.467191,-1695.980242
2022/3/16,23241,31885.07269,-6760.455592,-1883.6171
2022/3/16,24609,31933.09742,-5411.511401,-1912.586021
2022/3/16,27417,31977.41211,-2809.714064,-1750.698046
2022/3/16,29796,32017.96535,-515.924314,-1706.041039
2022/3/16,32734,32054.76657,1927.488142,-1248.254707
2022/3/16,34183,32087.8887,2856.556227,-761.444931
2022/3/16,35573,32117.46448,3370.224102,85.311422
2022/3/16,36002,32143.67646,3168.740374,689.583163
2022/3/16,36729,32166.74046,3017.637611,1544.621928
2022/3/16,36709,32186.88794,2427.297889,2094.814168
2022/3/16,36737,32204.33906,1631.900708,2900.760235
2022/3/16,36656,32219.28899,1096.490366,3340.220646
2022/3/16,36814,32231.89772,959.300955,3622.801319
2022/3/16,36858,32242.27648,829.505697,3786.217818
2022/3/16,37239,32250.47591,950.361551,4038.16254
2022/3/16,37364,32256.48331,900.799653,4206.717041
2022/3/16,37646,32260.22115,786.276649,4599.502205
2022/3/16,37570,32261.55584,713.708129,4594.736026
2022/3/16,37209,32260.30441,719.186195,4229.509395
2022/3/16,37240,32256.24105,971.882463,4011.876491
2022/3/16,37605,32249.10686,1548.387909,3807.505228
2022/3/16,37764,32238.62253,2393.0567,3132.320774
2022/3/16,38187,32224.49731,3584.771059,2377.731635
2022/3/16,39046,32206.43825,4976.617591,1862.944156
2022/3/16,40133,32184.16522,6511.322195,1437.51259
2022/3/16,40545,32157.42149,7302.410698,1085.167811
2022/3/16,40583,32125.98632,8008.671615,448.342063
2022/3/16,40585,32089.68089,8417.173963,78.145148
2022/3/16,39700,32048.37178,8019.653508,-368.025286
2022/3/16,38137,32001.97431,6937.42234,-802.396647
2022/3/16,36821,31950.45506,5631.707815,-761.162877
2022/3/16,35096,31893.83853,4186.756821,-984.59535
2022/3/16,33529,31832.21309,2626.772045,-929.985132
2022/3/16,31578,31765.73196,796.601429,-984.33339
2022/3/16,29606,31694.60688,-1038.150165,-1050.456716
2022/3/16,27758,31619.10663,-2722.773309,-1138.333322
2022/3/16,26090,31539.55571,-4312.940727,-1136.614979
2022/3/16,24702,31456.33221,-5500.476061,-1253.85615
2022/3/17,24704,31369.86574,-5650.782047,-1015.083695
2022/3/17,25162,31280.63307,-5168.254037,-950.379031
2022/3/17,24949,31189.15352,-5481.350151,-758.803365
2022/3/17,24340,31095.98618,-6067.005633,-688.98055
2022/3/17,23867,31001.72589,-6459.836145,-674.889746
2022/3/17,23604,30907.00085,-6732.15368,-570.847173
2022/3/17,23405,30812.46266,-7019.369823,-388.092833
2022/3/17,23158,30718.77814,-7212.584595,-348.193541
2022/3/17,23193,30626.62344,-7210.233072,-223.390368
2022/3/17,23443,30536.67127,-7018.202032,-75.469241
2022/3/17,24234,30449.57201,-6328.130229,112.55822
2022/3/17,25785,30365.93362,-5045.516166,464.582551
2022/3/17,28243,30286.30155,-2619.668694,576.367145
2022/3/17,30390,30211.13855,-505.081501,683.942952
2022/3/17,32562,30140.81309,1840.731353,580.455553
2022/3/17,33157,30075.59497,2702.414935,378.990098
2022/3/17,32758,30015.66434,3117.449224,-375.113561
2022/3/17,32117,29961.12137,2891.563886,-735.685259
2022/3/17,31431,29912.00147,2707.033079,-1188.034549
2022/3/17,30414,29868.27898,2005.402634,-1459.681618
2022/3/17,29168,29829.87141,1158.429934,-1820.301346
2022/3/17,28355,29796.63842,554.085266,-1995.723684
2022/3/17,28010,29768.37834,242.085372,-2000.463707
2022/3/17,28264,29744.82206,134.384222,-1615.206286
2022/3/17,28256,29725.6339,207.722318,-1677.356222
2022/3/17,28043,29710.42216,89.684217,-1757.106382
2022/3/17,27967,29698.7593,-27.902592,-1703.856705
2022/3/17,28015,29690.19957,-108.979997,-1566.219571
2022/3/17,28037,29684.29665,-125.969964,-1521.326682
2022/3/17,28301,29680.62099,103.921013,-1483.542002
2022/3/17,29203,29678.77362,679.739078,-1155.512698
2022/3/17,30280,29678.39107,1502.555978,-900.947048
2022/3/17,32037,29679.14464,2882.299143,-524.443781
2022/3/17,33810,29680.73772,4413.53906,-284.276777
2022/3/17,35513,29682.90245,6058.448863,-228.351312
2022/3/17,36322,29685.40356,7004.588725,-367.992283
2022/3/17,37269,29688.0367,7837.856526,-256.893229
2022/3/17,37917,29690.62565,8367.303315,-140.928961
2022/3/17,38125,29693.01438,8181.219477,250.766137
2022/3/17,37520,29695.0615,7216.840856,608.097645
2022/3/17,36222,29696.64337,5970.168265,555.188369
2022/3/17,35073,29697.65058,4645.701461,729.647958
2022/3/17,33514,29697.98712,3210.256298,605.756578
2022/3/17,31725,29697.56935,1536.797856,490.632789
2022/3/17,30122,29696.32191,-154.445503,580.123589
2022/3/17,28581,29694.17037,-1699.387005,586.216638
2022/3/17,26931,29691.03801,-3249.661427,489.623415
2022/3/17,25844,29686.8403,-4336.373826,493.533526
2022/3/18,25670,29681.4824,-4466.645931,455.163531
2022/3/18,26293,29674.858,-3994.118616,612.260616
2022/3/18,25893,29666.85022,-4311.119071,537.268855
2022/3/18,25243,29657.33025,-4895.129738,480.799484
2022/3/18,24902,29646.15287,-5297.124288,552.971416
2022/3/18,24631,29633.154,-5569.163715,567.009713
2022/3/18,24351,29618.15174,-5854.622312,587.470567
2022/3/18,24145,29600.94875,-6033.227178,577.278424
2022/3/18,24003,29581.33432,-6067.017705,488.683388
2022/3/18,24171,29559.08727,-5916.52748,528.440213
2022/3/18,24853,29533.9838,-5300.6199,619.636097
2022/3/18,26033,29505.81228,-4243.297108,770.484824
2022/3/18,28421,29474.38558,-2288.66151,1235.275925
2022/3/18,30507,29439.55227,-577.981515,1645.429248
2022/3/18,32935,29401.20114,1336.606232,2197.192623
2022/3/18,33641,29359.25569,1976.86106,2304.88325
2022/3/18,33818,29313.65543,2264.990254,2239.354319
2022/3/18,33279,29264.34482,1995.925673,2018.729507
2022/3/18,32690,29211.26464,1723.525388,1755.209975
2022/3/18,31393,29154.35214,987.909227,1250.738637
2022/3/18,30004,29093.54511,128.572181,781.882706
2022/3/18,29049,29028.78794,-572.56551,592.777571
2022/3/18,28260,28960.04022,-1055.827638,355.78742
2022/3/18,27774,28887.29056,-1180.533952,67.243394
2022/3/18,27806,28810.55896,-1197.627431,193.068474
2022/3/18,27556,28729.89123,-1397.986769,224.095543
2022/3/18,27130,28645.35087,-1591.814259,76.463386
2022/3/18,26879,28557.01238,-1716.999472,38.987091
2022/3/18,26860,28464.94959,-1695.413519,90.463929
2022/3/18,26931,28369.22685,-1416.564259,-21.66259
2022/3/18,27144,28269.89987,-781.755682,-344.144185
2022/3/18,28064,28167.02087,156.036975,-259.057848
2022/3/18,29672,28060.65127,1827.681357,-216.332626
2022/3/18,31303,27950.87218,3605.840258,-253.712442
2022/3/18,32952,27837.78628,5485.393411,-371.179693
2022/3/18,34100,27721.51193,6725.724819,-347.236747
2022/3/18,35287,27602.18631,7768.673186,-83.859499
2022/3/18,35966,27479.97251,8507.591759,-21.564274
2022/3/18,35880,27355.07666,8535.45266,-10.529315
2022/3/18,34993,27227.76198,7641.480891,123.757126
2022/3/18,33739,27098.34534,6464.031412,176.623253
2022/3/18,32298,26967.19189,5279.24829,51.559825
2022/3/18,30980,26834.70439,3921.713205,223.582403
2022/3/18,29459,26701.31018,2432.619749,325.070073
2022/3/18,27723,26567.45478,890.940816,264.604403
2022/3/18,26228,26433.60061,-544.110914,338.510306
2022/3/18,24622,26300.22099,-2084.266823,406.045832
2022/3/18,23588,26167.79572,-3103.634651,523.838935
2022/3/19,23236,26036.80561,-3291.38454,490.578931
2022/3/19,23490,25907.72957,-2873.45554,455.725969
2022/3/19,22973,25781.03714,-3247.265771,439.228625
2022/3/19,22357,25657.18094,-3875.410305,575.229369
2022/3/19,21818,25536.58941,-4309.26344,590.674024
2022/3/19,21330,25419.65527,-4609.29483,519.63956
2022/3/19,20833,25306.72605,-4924.391035,450.664989
2022/3/19,20562,25198.09328,-5129.682729,493.589446
2022/3/19,20335,25093.98218,-5219.380891,460.398711
2022/3/19,20275,24994.54614,-5138.786756,419.240621
2022/3/19,20588,24899.86361,-4621.657295,309.793683
2022/3/19,20985,24809.9392,-3784.771878,-40.167318
2022/3/19,21967,24724.71344,-2221.143123,-536.570321
2022/3/19,22878,24644.07664,-844.206548,-921.870091
2022/3/19,23891,24567.8868,701.247948,-1378.13475
2022/3/19,24184,24495.97581,1238.556724,-1550.532535
2022/3/19,24574,24428.14423,1597.019565,-1451.163791
2022/3/19,24401,24364.15452,1375.514098,-1338.668621
2022/3/19,24195,24303.72729,1151.092743,-1259.820035
2022/3/19,23670,24246.54558,500.757782,-1077.303361
2022/3/19,22942,24192.2698,-235.584085,-1014.685713
2022/3/19,22139,24140.5579,-927.609397,-1073.948507
2022/3/19,21355,24091.0822,-1472.355373,-1263.726831
2022/3/19,20978,24043.54686,-1671.392703,-1394.154159
2022/3/19,20500,23997.71005,-1695.092648,-1802.617398
2022/3/19,19977,23953.39402,-1869.867931,-2106.52609
2022/3/19,19529,23910.49031,-2124.305047,-2257.185262
2022/3/19,19172,23868.96382,-2291.583187,-2405.380637
2022/3/19,19233,23828.85462,-2246.790665,-2349.063954
2022/3/19,19679,23790.27379,-1924.067716,-2187.206079
2022/3/19,20389,23753.39216,-1282.074059,-2082.318105
2022/3/19,21278,23718.43193,-252.799193,-2187.632733
2022/3/19,23243,23685.6564,1493.26714,-1935.923537
2022/3/19,25334,23655.35912,3344.719727,-1666.078845
2022/3/19,27863,23627.85345,5264.778302,-1029.631752
2022/3/19,29841,23603.46304,6646.980526,-409.44357
2022/3/19,31085,23582.51588,7754.109068,-251.624947
2022/3/19,32041,23565.33565,8590.481105,-114.816754
2022/3/19,32206,23552.22923,8674.266385,-20.495612
2022/3/19,31187,23543.47633,7728.571509,-85.047839
2022/3/19,30068,23539.32339,6583.676712,-55.000098
2022/3/19,29248,23539.97878,5411.730346,296.290873
2022/3/19,28018,23545.61135,4051.089041,421.299605
2022/3/19,26861,23556.34838,2619.930812,684.720811
2022/3/19,25552,23572.27192,1113.950172,865.777911
2022/3/19,24365,23593.41409,-309.002116,1080.588023
2022/3/19,22960,23619.75681,-1853.743302,1193.986488
2022/3/19,22116,23651.23613,-2885.234858,1349.998727
2022/3/20,21987,23687.7452,-3159.573406,1458.828211
2022/3/20,22247,23729.13117,-2800.569161,1318.437991
2022/3/20,21879,23775.19316,-3204.508673,1308.315509
2022/3/20,21127,23825.68533,-3844.399489,1145.714154
2022/3/20,20600,23880.32141,-4308.435377,1028.113965
2022/3/20,20358,23938.78208,-4619.037597,1038.255513
2022/3/20,20041,24000.72229,-4957.723782,998.001494
2022/3/20,19846,24065.78131,-5185.374241,965.592932
2022/3/20,19781,24133.59405,-5273.380375,920.786329
2022/3/20,19718,24203.80093,-5215.729588,729.928661
2022/3/20,20044,24276.05673,-4742.277686,510.220955
2022/3/20,20426,24350.03279,-3922.658697,-1.37409
2022/3/20,21058,24425.41588,-2387.332576,-980.0833
2022/3/20,21538,24501.90937,-1017.549373,-1946.359998
2022/3/20,22202,24579.23623,514.943208,-2892.179439
2022/3/20,22458,24657.15292,1141.67138,-3340.824296
2022/3/20,23082,24735.47005,1616.725608,-3270.195659
2022/3/20,23227,24814.069,1443.112804,-3030.1818
2022/3/20,23395,24892.91093,1301.679728,-2799.590657
2022/3/20,23388,24972.04521,749.390544,-2333.435756
2022/3/20,23477,25051.60756,124.270889,-1698.878452
2022/3/20,23102,25131.81019,-501.40717,-1528.403018
2022/3/20,22949,25212.93004,-1026.886728,-1237.043307
2022/3/20,23053,25295.29226,-1296.291778,-946.000481
2022/3/20,23345,25379.2498,-1294.92662,-739.323178
2022/3/20,23516,25465.16693,-1442.386757,-506.780174
2022/3/20,23561,25553.4039,-1693.695412,-298.708489
2022/3/20,23600,25644.30445,-1906.540956,-137.763494
2022/3/20,23723,25738.18997,-1871.14391,-144.04606
2022/3/20,24162,25835.35594,-1527.488108,-145.867832
2022/3/20,25107,25936.06128,-897.688148,68.626866
2022/3/20,26351,26040.51371,135.900251,174.58604
2022/3/20,28192,26148.85818,1750.452374,292.68945
2022/3/20,30232,26261.17185,3530.962167,439.865988
2022/3/20,32063,26377.46816,5356.641258,328.890584
2022/3/20,33321,26497.70556,6717.234432,106.060006
2022/3/20,34396,26621.7845,7726.494563,47.720938
2022/3/20,35431,26749.54144,8557.980897,123.477664
2022/3/20,35597,26880.7445,8623.268346,92.987153
2022/3/20,34645,27015.09163,7547.635099,82.273275
2022/3/20,33700,27152.2098,6407.92328,139.866922
2022/3/20,32482,27291.6594,5211.976632,-21.636028
2022/3/20,31131,27432.93998,3761.862256,-63.802239
2022/3/20,29838,27575.50079,2261.206312,1.292895
2022/3/20,28575,27718.75047,694.506008,161.743521
2022/3/20,27096,27862.06618,-796.990801,30.924616
2022/3/20,25549,28004.80204,-2336.809761,-118.992274
2022/3/20,24412,28146.29626,-3421.132555,-313.163701
2022/3/21,24075,28285.88108,-3724.264641,-486.616435
2022/3/21,24565,28422.89526,-3390.133538,-467.761721
2022/3/21,24264,28556.69611,-3766.397882,-526.298224
2022/3/21,23734,28686.6688,-4390.843149,-561.825654
2022/3/21,23429,28812.23702,-4862.630367,-520.606651
2022/3/21,23204,28932.87755,-5141.452787,-587.424761
2022/3/21,23014,29048.13359,-5457.542459,-576.591136
2022/3/21,22827,29157.62955,-5679.841844,-650.787706
2022/3/21,22898,29261.08489,-5726.851167,-636.233725
2022/3/21,23185,29358.32753,-5637.425898,-535.901628
2022/3/21,23917,29449.3027,-5114.513083,-417.789619
2022/3/21,25431,29534.07178,-4157.575663,54.503883
2022/3/21,27893,29612.79492,-2352.913141,633.11822
2022/3/21,30173,29685.70243,-742.072558,1229.370125
2022/3/21,32477,29753.05961,1064.791632,1659.14876
2022/3/21,33811,29815.14094,1778.644298,2217.214762
